service,city,state,company_name,phone,address,website,description,services_offered,pricing,google_rating,google_reviews_count,source_url,collected_date,actual_website,cost_range,years_in_business,license_number,insured,bbb_accredited,bbb_rating,service_area,business_hours,email,logo_url
snow removal,Salem,NH,Blow Your Snow by Cusson Enterprises LLC,,"Serving Salem, NH and surrounding areas",https://www.angi.com/companylist/us/nh/hooksett/blow-your-snow-by-cusson-enterprises-llc-reviews-10871793.htm,"Ready to dive into the wild world of snow blowing and plowing? We're here to blow your mind and your snow! Whether you're a homeowner who doesn’t have time, or you just don’t want to freeze your butt off, or maybe you’re a commercial property owner looking for a reliable and respectful company to get the job done right, every time, or just someone looking for a unique snow removal experience, we've got you covered. Our team of snow-blowing and plowing superheroes is ready to tackle any snowstorm with style and sassiness. Get ready to blow away the competition and make snow blowing and plowing a sigh of relief like never before!","Designer - Landscape, Lawn Care Maintenance and Mowing, Sod Installation, leaf blowing, mowing, plowing, sanding/salting, shoveling, snowblowing, weed whacking",,4.6,11,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/nh/hooksett/blow-your-snow-by-cusson-enterprises-llc-reviews-10871793.htm,$175 - $650,,,,,,"Hooksett, NH and surrounding areas",,,
snow removal,Hooksett,NH,Carl Smith Lawn Service and Snow Removal,,"Hooksett, NH",https://www.yelp.com/biz/carl-smith-lawn-service-and-snow-removal-hooksett?override_cta=Get+pricing+%26+availability,"Carl smith lawn care and snow removal offers a variety of services, ranging from lawn mowing to brush removal. Any kind of lawn maintenance we do. We provide top quality services and always take pride in what we do. Call today for a free quote.","Lawn care, Aeration, Grass or sod removal, Weeding, Edging, Mowing or trimming, Snow removal",,5,3,https://www.yelp.com/search?cflt=snowremoval&find_loc=Hooksett%2C+NH+03106,2026-06-05,,,,,,,,Hooksett Area,"Mon - Fri: 7:00 AM - 5:00 PM, Sat: 8:00 AM - 4:00 PM, Sun: Closed",,
snow removal,Hooksett,NH,New Dominion Landscaping,,"Hooksett, NH",https://www.yelp.com/biz/new-dominion-landscaping-hooksett?override_cta=Get+pricing+%26+availability,New Dominion Landscaping is outstanding in providing quality landscaping services.,"Construction or installation, Disease management - shrubs, Gardening, Insect management - shrubs, Irrigation construction, Hardscape Construction, Irrigation Installation, Landscape Design, Shrubs, Hedges & Bushes.",,5,1,https://www.yelp.com/search?cflt=snowremoval&find_loc=Hooksett%2C+NH+03106,2026-06-05,https://www.yelp.com/biz/new-dominion-landscaping-hooksett,,,,,,,"Hooksett, NH 03106","Mon-Fri: 7:00 AM - 5:00 PM, Sat: 7:00 AM - 5:00 PM, Sun: Closed",,
snow removal,Hooksett,NH,Grapevine Property Services,,"Hooksett, NH",https://www.yelp.com/biz/grapevine-propertyu-services-hooksett?override_cta=Get+pricing+%26+availability,"Grapevine Propertyu Services offers landscaping, snow removal, and landscape design services in Hooksett, NH.","Snow removal, Landscape design",,3.5,2,https://www.yelp.com/search?cflt=snowremoval&find_loc=Hooksett%2C+NH+03106,2026-06-05,https://www.yelp.com/biz/grapevine-propertyu-services-hooksett,,,,,,,"Hooksett, NH",,,
snow removal,Hooksett,NH,"Balboni's Landscape Design, LLC",(603) 540-0526,"PO Box 114, Weare, NH03281-0114",https://www.bbb.org/us/nh/weare/profile/landscape-contractors/balbonis-landscape-design-llc-0051-92048160,"Balboni's Landscape Design, LLC offers a variety of landscape services including: patio/walkway construction, landscape design, landscape clean up and snow removal.","Clean Ups, Fountain Installation, Landscape Design, Lawn Maintenance, Pond Installation, Retaining Walls, Snow Plowing, Storm Damage Service, Walkways, Waterfall Installation",,4.5,12,https://www.bbb.org/us/nh/hooksett/category/snow-removal-services,2026-06-05,https://balbonislandscapedesign.com/,,14,,,yes,A+,,,,https://img.logo.dev/balbonislandscapedesign.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Hooksett,NH,D'Eramo Contracting LLC,(603) 886-4152,"53 Greenfield Rd, New Boston, NH03070-3904",https://www.bbb.org/us/nh/new-boston/profile/roofing-contractors/deramo-contracting-llc-0051-92003595,"D'Eramo Contracting LLC is a roofing contractor based in New Boston, New Hampshire, offering services such as roof repair, roof replacement, and snow removal.","Gutters, Plowing, Replacement Gutters, Replacement Windows, Roof Repair, Roof Replacement, Roofing, Siding, Snow Removal, Vinyl Siding, Windows",,4.5,8,https://www.bbb.org/us/nh/hooksett/category/snow-removal-services,2026-06-05,https://www.deramocontracting.com/,,29,,,yes,A+,,,,https://img.logo.dev/deramocontracting.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Windham,NH,B & C Landscaping,(603) 718-1711,Serving Windham and the Surrounding Area,https://www.yelp.com/biz/b-and-c-landscaping-windham?override_cta=Get+pricing+%26+availability,B&C Landscaping is a veteran owned landscaping company that has been in business for over 20 years. Our landscape professionals take pride in providing top quality residential and commercial landscape services.,"Greenscape construction, Irrigation construction, Irrigation repair or maintenance, Landscape design, Lawn care, Lawn maintenance, Snow removal, Mulch, Spring cleanup, Hardscape design & installation, Garden maintenance.",,3.6,10,https://www.yelp.com/search?cflt=snowremoval&find_loc=Windham%2C+NH+03087,2026-06-05,https://www.bclandscaping.com,,,,,,,"Southern NH, the Seacoast, Northern MA",Monday to Friday: 8:00 AM - 4:30 PM; Saturday and Sunday: Closed,,https://img.logo.dev/bclandscaping.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Windham,NH,Elite Landscaping,,Serving Windham and the Surrounding Area,https://www.yelp.com/biz/elite-landscaping-windham?override_cta=Get+pricing+%26+availability,"Elite Landscaping specializes in stone work, masonry, hardscape, irrigation, fencing, and landscape maintenance, both residential and commercial. They also provide snow removal services. Reputation built on quality services. Free estimates available.","Construction or installation, Disease management - shrubs, Greenscape construction, Insect management - shrubs, Irrigation construction, Snow Removal and many others.",,4.3,6,https://www.yelp.com/search?cflt=snowremoval&find_loc=Windham%2C+NH+03087,2026-06-05,https://www.yelp.com/biz/elite-landscaping-windham,,,,,,,Windham Area,"Mon - Fri: 7:00 AM - 7:00 PM, Sat: 8:00 AM - 4:00 PM, Sun: Closed",,
snow removal,Windham,NH,Premier Paving and Roofing,Not provided,Not provided,https://www.angi.com/companylist/us/nh/hudson/premier-paving-and-roofing-reviews-1.htm,"With several years experience, we work hard to bring each customer the best possible service and quality available. We look forward to working with you on your next project. We take great pride in our experience, expertise, quality, and customer service that we provide to meet the consumer’s needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. In order to understand the needs and expectations of our customers, we take great care to work and communicate with every customer in a professional manner. Our reputation is based on service, safety, and quality, regardless of how large or small the job.","Asphalt Paving Repair or Patch, Roof Sealant Application, Commercial Asphalt Shingle Roofing Repair, Paving, Roofing",,5,1,https://www.angi.com/companylist/us/nh/windham/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/nh/hudson/premier-paving-and-roofing-reviews-1.htm,,21 years,Not provided,Not specifically stated,,,,,,
snow removal,Windham,NH,DMZ Landscaping & Masonry,,,https://www.angi.com/companylist/us/ma/wakefield/dmz-landscaping-and-masonry-reviews-10033669.htm,"DMZ Landscaping is family owned and operated with years of professional landscaping experience. We offer a complete line of landscaping services and are experts in Residential & Commercial Landscaping. We take great pride in workmanship and customer service, promising excellent care for your property.","Landscaping, Landscaping - Hardscaping, Pavers, Retaining Wall, Patio, Walkway Stones & Pavers, Stone Walls, Fall Yard Clean-up, Spring Lawn Clean-up, Commercial Landscape, Commercial Landscaping Services",,5,1,https://www.angi.com/companylist/us/nh/windham/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/ma/wakefield/dmz-landscaping-and-masonry-reviews-10033669.htm,"$300 - $8,500",13 years,,Yes,,,"Wakefield, MA",,,
snow removal,Windham,NH,"LH Pro-Scapes, LLC",,,https://www.angi.com/companylist/us/nh/litchfield/lh-proscapes-llc-reviews-1.htm,"LH Pro-Scapes, LLC, is committed to providing you with the highest quality landscaping services for any of your outdoor projects and needs. We cover anything you might be looking to do, from your standard lawn maintenance and care, to irrigation, excavation, and much more. When choosing a landscape contractor, you want an experienced crew who you can trust and depend on. We pride ourselves on our reputation for quality work, trust, and dependability.","Maintain and Mow a Lawn, Fall / Spring Clean Up, Hardscapes - Patios and walkways, Retaining Walls, Install Landscaping for Yard or Garden, Lawn and Garden Sprinkler System Install",,5,1,https://www.angi.com/companylist/us/nh/windham/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/nh/litchfield/lh-proscapes-llc-reviews-1.htm,"Varies; specific examples include $150 for certain jobs, up to $350",12 years,Contact business for specific licensing information,Yes,,,"Litchfield, NH and surrounding areas",,,
snow removal,Hudson,NH,Birch Hill Landscaping,Not provided,Not provided,https://www.yelp.com/biz/birch-hill-landscaping-nashua-3?override_cta=Get+pricing+%26+availability,"Landscaping, including design, maintenance, construction, irrigation, stone walls, outdoor rooms, water features and lighting for residential and commercial clients.","Irrigation construction, Drainage, Sprinkler, Irrigation, Stormwater or rainwater management, Irrigation repair or maintenance, Landscape design, Snow removal, Irrigation design services",,4,4,https://www.yelp.com/search?cflt=snowremoval&find_loc=Hudson%2C+NH+03051,2026-06-05,https://www.yelp.com/biz/birch-hill-landscaping-nashua-3,,,,,,,"Nashua, NH",Mon-Fri: 7:00 AM - 4:00 PM; Sat: Closed; Sun: Closed,,
snow removal,Hudson,NH,St Laurent Property Maintenance,Not provided,Serving Hudson and the Surrounding Area,https://www.yelp.com/biz/st-laurent-property-maintenance-hudson?override_cta=Get+pricing+%26+availability,We at St Laurent are committed to delivering the best quality services while maintaining personable relationships with our clients.,"Snow removal, Construction or installation, Disease management - shrubs, Earthmoving or regrading, Gardening, and more.",,5,1,https://www.yelp.com/search?cflt=snowremoval&find_loc=Hudson%2C+NH+03051,2026-06-05,https://www.yelp.com/biz/st-laurent-property-maintenance-hudson,,,,,,,Hudson Area,"Monday - Friday: 7:00 AM - 5:00 PM, Saturday: Closed, Sunday: Closed",,
snow removal,Hudson,NH,Design Works,Not provided,Serving Hudson and the Surrounding Area,https://www.yelp.com/biz/design-works-hudson-3?override_cta=Get+pricing+%26+availability,Design Works is a landscape architecture and landscape construction firm specializing in designing and building residential landscapes and municipal spaces. Our creations begin with the aspirations of our clients.,"Construction or installation, Disease management - shrubs, Gardening, Greenscape construction, Insect management - shrubs...",,3.5,8,https://www.yelp.com/search?cflt=snowremoval&find_loc=Hudson%2C+NH+03051,2026-06-05,https://www.yelp.com/biz/design-works-hudson-3,,,,,,,Hudson Area,Mon-Fri: 8:00 AM - 4:30 PM; Sat-Sun: Closed,,
snow removal,Merrimack,NH,Scott's Property Maintenance,:,Serving Merrimack and the Surrounding Area,https://www.yelp.com/biz/scotts-property-maintenance-merrimack-4?override_cta=Get+pricing+%26+availability,"Scott's Property Maintenance, LLC is your first call for outdoor property services.","Landscaping, Snow Removal, Gardening, Earthmoving, Disease management - shrubs, Greenscape construction, Construction or installation.",,5,1,https://www.yelp.com/search?cflt=snowremoval&find_loc=Merrimack%2C+NH,2026-06-05,https://www.yelp.com/biz/scotts-property-maintenance-merrimack-4,,,,,,,Merrimack Area,"Mon-Fri: 9:00 AM - 6:00 PM, Fri: 9:00 AM - 5:00 PM, Sat: 9:00 AM - 12:00 PM, Sun: Closed",:,
snow removal,Merrimack,NH,O’Keefe Landscape & Irrigation,,24 Wright Ave,https://www.yelp.com/biz/o-keefe-landscape-and-irrigation-merrimack-3?override_cta=Get+pricing+%26+availability,"OKeefe Landscape and Irrigation delivers unmatched services at competitive prices. Give us a call for your next job, you won't find a better Merrimack, NH Landscaping company anywhere else.","Irrigation construction, drainage, sprinkler, irrigation, stormwater or rainwater management, irrigation repair or maintenance, landscape design, snow removal, irrigation design services.",,4,3,https://www.yelp.com/search?cflt=snowremoval&find_loc=Merrimack%2C+NH,2026-06-05,https://www.yelp.com/biz/o-keefe-landscape-and-irrigation-merrimack-3,,,,,,,"Merrimack, NH","Mon-Fri: 7:00 AM - 5:00 PM, Sat-Sun: Closed",,
