service;city;state;company_name;phone;address;website;description;services_offered;pricing;google_rating;google_reviews_count;source_url;collected_date;actual_website;cost_range;years_in_business;license_number;insured;bbb_accredited;bbb_rating;service_area;business_hours;email;logo_url
snow removal;Derry;NH;Trophy Lawns;;123 Rockingham Rd;https://www.yelp.com/biz/trophy-lawns-derry-3?override_cta=Get+pricing+%26+availability;Trophy Lawns offers lawn care, snow removal, and tree services, serving the Londonderry, NH area.;Snow removal, Lawn care, Tree Services;;1;2;https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038;05.06.2026;https://www.yelp.com/biz/trophy-lawns-derry-3;;;;;;;Londonderry, NH;Open 24 hours;;
snow removal;Derry;NH;TJ's Landscaping & Property Maintenance;;Serving Methuen and the Surrounding Area;https://www.yelp.com/biz/tjs-landscaping-and-property-maintenance-methuen?override_cta=Get+pricing+%26+availability;Established in 1995, TJ's Landscaping & Property Maintenance provides quality landscaping and property maintenance services.;Construction, installation, disease management (shrubs), earthmoving, regrading, gardening, greenscape construction, and more.;;4;14;https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038;05.06.2026;https://www.yelp.com/biz/tjs-landscaping-and-property-maintenance-methuen;;;;;;;Serving the Methuen area;Monday to Friday: 8:00 AM - 5:00 PM;;
snow removal;Derry;NH;Mr B's Roofing;;Serving Derry and the Surrounding Area;https://www.yelp.com/biz/mr-bs-roofing-derry-21?override_cta=Get+pricing+%26+availability;Mr. B's Roofing is locally owned and operated and has been in operation since 2010. They are accredited with the BBB and offer roofing and general contracting services as well as commercial and residential snow removal services for the Derry NH and surrounding areas.;Snow removal, Roof repair, Siding installation, Siding repair, Siding replacement;;3;6;https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038;05.06.2026;https://www.yelp.com/biz/mr-bs-roofing-derry-21;;;;;;;Derry Area;Monday - Friday: 8:00 AM - 6:00 PM, Saturday: Closed, Sunday: Closed;;
snow removal;Derry;NH;North Point Outdoors;;Serving Derry and the Surrounding Area;https://www.yelp.com/biz/north-point-outdoors-derry?override_cta=Get+pricing+%26+availability;North Point Outdoors specializes in landscaping services including landscape design and build, architectural and landscape lighting design, and property maintenance.;Landscaping, Snow Removal, Irrigation, Earthmoving, Greenscape construction, Irrigation repair, Maintenance, Mowing, Pruning, Weeding, Property clean-ups, Planting, Bed installation.;;03.Ï‡Ú;16;https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038;05.06.2026;https://www.yelp.com/biz/north-point-outdoors-derry;;;;;;;Derry Area;Mon-Fri: 9:00 AM - 5:00 PM, Sat-Sun: Closed;;
snow removal;Pelham;NH;First-Rate Snow Management;;Pelham, NH;https://www.homeadvisor.com/rated.FirstRateSnowManagement.106049493.html;Our Snow & Ice prevention Services Keep Properties Safe & Functional So You Can Do Business As Usual. Please give us a call to set up your winter snow removal and get on our schedule.;Commercial Snow Removal;;5;4;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.FirstRateSnowManagement.106049493.html;;11 years;;;;;;;;
snow removal;Pelham;NH;American Elm Excavation & Construction, LLC;Not provided;Pelham, NH;https://www.homeadvisor.com/rated.americanelmexcavation.122094110.html;American Elm Excavation & Construction, LLC is committed to excellence in every aspect of our business. We uphold a standard of integrity bound by fairness, honesty, and personal responsibility. Our distinction is the quality of service we bring to our customers. Accurate knowledge of our trade combined with ability is what makes us true professionals. Above all, we are watchful of our customers' interests, and make their concerns the basis of our business.;Additions and Remodels;;5;5;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.americanelmexcavation.122094110.html;;;;No;;;;;;
snow removal;Pelham;NH;C&J Landscaping, LLC;;Pelham, NH;https://www.homeadvisor.com/rated.CJLandscaping.144534250.html;We are a locally owned and operated company that values honesty and integrity in all aspects of our business. Our major focus is on the quality our work and producing outstanding results. We are committed to creating a level of value unmatched by any of our competitors. We look forward to building lasting relationships with our clients and guarantee your satisfaction!;Lawn Care Maintenance and Mowing, Sod Installation, Brick and Stone Patios, Walks, and Steps - Install, Snow Removal, Lawn & Yard Waste Clean Up, Shrub Trimming or Removal Service, Landscape - Install Landscaping for Yard or Garden;;5;8;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.CJLandscaping.144534250.html;$300 - $1,200;;;No information available;;;;;;
snow removal;Pelham;NH;Taylor Made Property Services, LLC;Phone number;Pelham, NH;https://www.homeadvisor.com/rated.TaylorMadeProperty.48586905.html;Welcome to Taylor Made Property Services, LLC. We have many years of experience in the landscaping industry. We take pride in the work we do and treat every project as if it were our own. Give us a call today for your free estimate!;Lawn and Garden Sprinkler System Installation, Brick and Stone Patios, Walks, and Steps Installation, Interlocking Pavers for Driveways & Floors Installation, Landscape - Install Landscaping for Yard or Garden, Landscape - Soil, Sand, Mulch and Rock Delivery - For Home or Business, Lawn Seeding / Hydroseeding, Sod - Install - For Home or Business;;04.ﬂÌ‚;35;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.TaylorMadeProperty.48586905.html;$400 - $4,500;17 years;;Yes;;;;;;
snow removal;Pelham;NH;Simoneau Excavation, LLC;;Pelham, NH;https://www.homeadvisor.com/rated.SimoneauExcavationLLC.84230840.html;We are a family owned and operated company that values honesty and integrity and treats your home as if it were our own. We offer over years of industry experience and a variety of home improvement services that are customizable to each individual project. We specialize in excavation work and pride ourselves on the quality of our work as well as our commitment to outstanding results. We look forward to building lasting relationships and guarantee your satisfaction!;Excavation Major Grading or Resloping, Gravel or Loose Fill Paving Install, Spread or Scrape, Demolition, Building Site Preparation and Clearing.;;5;8;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.SimoneauExcavationLLC.84230840.html;$1,850;7 years;;Yes;;;;;;
snow removal;Pelham;NH;Handy Holguins;Not provided;Pelham, NH;https://www.homeadvisor.com/rated.HolguinMasonry.130609301.html;We pride our company on reliability, great communication, integrity, and quality work. We are experts in our trade and will do our best to keep you as educated as we can on your particular task or project. We look forward to earning your business!;Handyman for Multiple Small Projects, Exterior Surfaces - Powerwashing, Deck or Porch - Repair, holiday lighting removal/addition, door or window screens installation/repair, snow removal, mailbox repair, chimney masonry, painting, carpentry, and faucet repair.;;04.Ï‡È;19;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.HolguinMasonry.130609301.html;Typical projects range from $150 to $400.;12 years;;No;;;;;;
snow removal;Pelham;NH;JR Carpentry;351-220-6553;Pelham, NH;https://www.homeadvisor.com/rated.JRCarpentery.107415767.html;We are a locally owned and operated company with over 10 years of industry experience. We value honesty and integrity, and stand behind our work. We specialize in cabinetry installation, custom closets, interior trim and decorative molding installation, built-in furniture, and a variety of related projects. We pride ourselves on the quality of our work as well as our commitment to outstanding results. We look forward to building long-term relationships with our clients and guarantee your satisfaction!;Carpentry, Decks, Porches, Demo, Handyman, and more.;;04.‡Ô;69;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.JRCarpentery.107415767.html;$500 - $11,000 (varies by project);10 years;;Yes;;;;;;
snow removal;Pelham;NH;E&D Excavation;Phone number;Pelham, NH;https://www.homeadvisor.com/rated.EDExcavation.16084154.html;At E&D Excavation, we take great pride in our experience, expertise, quality and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. In order to understand the needs and expectations of our customers, we take great care to work and communicate with every customer in a professional manner. Our reputation is based on service, safety and quality, regardless of how large or small the job.;Excavation Major Grading or Resloping, Snow Removal, Commercial Snow Removal Service;;04.‡‚„;2;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.EDExcavation.16084154.html;Free Estimates;21 years;;Yes;;;;;;
snow removal;Pelham;NH;Dracut Landscaping;Not provided;Pelham, NH;https://www.homeadvisor.com/rated.DracutLandscaping.122693803.html;We offer only the best in quality workmanship and professional courtesy. We specialize in all phases of commercial and residential landscaping. We are committed to quality work and outstanding results and are strongly involved in local community activities. We look forward to working with you!;Handyman for Multiple Small Projects, Deck or Porch - Repair, Doors Repair, Lawn Care, Landscaping Services;;04.ﬂÌ‚;9;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.DracutLandscaping.122693803.html;Not provided;36 years;;;;;;;;
snow removal;Pelham;NH;Ace's Excavation and Trucking;;Pelham, NH;https://www.homeadvisor.com/rated.AcesHomesServicesLLC.111732832.html;Our team is passionate & professional and committed to providing the absolute best experience for our clients. Our obsession over cost, schedule, safety, and quality ensures that projects are completed on time, within budget, and with impeccable attention to detail. From beginning to end of every project, our goal is to bring every aspect and detail of our client's concept to reality. We believe that strong communication, integrity, organization and honesty are the principles that have given us such a trusted reputation in a competitive industry.;Post Construction Clean up, Excavation Major Grading or Resloping, Landscape Minor Grading or Resloping Service, +4 more;;5;2;https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html;05.06.2026;https://www.homeadvisor.com/rated.AcesHomesServicesLLC.111732832.html;;5;;Yes;;;;;;
snow removal;Pelham;NH;Snowsurance;-5244;Serving Watertown and the Surrounding Area;https://www.yelp.com/biz/snowsurance-watertown?override_cta=Get+pricing+%26+availability;Snowsurance specializes in snow removal for homes in Greater Boston. With comprehensive coverage for your driveway, sidewalks, walkways, and steps, along with 24/7 service, premier customer support, and storm alerts, we handle winter weather so you don‚Äôt have to.;Snow removal, residential snow removal;;03.Ï‡È;15;https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076;05.06.2026;https://www.snowsurance.com;;;;;;;Watertown Area;Open 24 hours;info@snowsurance.com;https://img.logo.dev/snowsurance.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Pelham;NH;Briffett's landscaping & Snow removal;(603) 508-9451;Pelham, NH 03076;https://www.yelp.com/biz/briffetts-landscaping-and-snow-removal-pelham?override_cta=Get+pricing+%26+availability;Specializing in brick paver installations.;Landscaping, Snow removal, Construction or installation, Landscaping building construction.;;04.ÙÂ‚;5;https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076;05.06.2026;https://www.yelp.com/biz/briffetts-landscaping-and-snow-removal-pelham;;;;;;;Pelham, NH;Mon-Fri: 7:00 AM - 6:00 PM, Sat-Sun: Closed;;
snow removal;Pelham;NH;M&K Snow Plow Service;;Serving Lowell and the Surrounding Area;https://www.yelp.com/biz/m-and-k-snow-plow-service-lowell?override_cta=Get+pricing+%26+availability;somos los #1 con las mejores experiencias los mejores precios y garant√≠a del mercado, d√°ndoles a nuestros clientes un servicio excencial r√°pido y seguro.. nuestro privilegio es satisfacer a nuestros clientes brind√°ndoles lo mejor de lo mejor.. Gracias por ser parte de M&K agradecemos tu honestidad‚Ä¶;Snow Removal;;0;0;https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076;05.06.2026;https://www.yelp.com/biz/m-and-k-snow-plow-service-lowell;;;;;;;Lowell Area;Open 24 hours;;
snow removal;Pelham;NH;Boyden's Landscaping;Not Provided;136 Marsh Rd;https://www.yelp.com/biz/boydens-landscaping-pelham?override_cta=Get+pricing+%26+availability;Boyden's Landscaping offers landscaping services, snow removal, and landscape design.;Construction or installation, Disease management - shrubs, Greenscape construction, Insect management - shrubs, Irrigation construction, and more.;;3;2;https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076;05.06.2026;https://www.yelp.com/biz/boydens-landscaping-pelham;;;;;;;Pelham, NH;Open 24 hours;Not Provided;
snow removal;Pelham;NH;MacNeill Landscaping;not provided;Serving Dracut and the Surrounding Area;https://www.yelp.com/biz/macneill-landscaping-dracut?override_cta=Get+pricing+%26+availability;Here at MacNeill Landscaping it's our job to help give you a yard that you will love! With our expertise and quality work we guarantee you will be satisfied. We offer year round maintenance for Residential and Commercial properties. Fully Insured.;Construction or installation, Disease management - shrubs, Earthmoving or regrading, Gardening, Greenscape construction, and more.;;5;1;https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076;05.06.2026;https://www.yelp.com/biz/macneill-landscaping-dracut;;;;;;;Dracut Area;Mon-Fri 8:00 AM - 6:00 PM, Sat 8:00 AM - 6:00 PM, Sun 8:00 AM - 1:00 PM;not provided;
snow removal;Pelham;NH;Viner Landscape;;Serving New Boston and the Surrounding Area;https://www.yelp.com/biz/viner-landscape-new-boston?override_cta=Get+pricing+%26+availability;Professional Snow removal, lawn care and maintenance year-round ‚Ä¶;Lawn care, Brush or debris removal, Mowing or trimming, Leaf or debris removal;;0;0;https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076;05.06.2026;https://www.yelp.com/biz/viner-landscape-new-boston;;;;;;;Serving New Boston Area;Open 24 hours;;
snow removal;Pelham;NH;Pelham Landscaping;Not provided;Pelham, NH 03076;https://www.yelp.com/biz/pelham-landscaping-pelham?override_cta=Get+pricing+%26+availability;Pelham Landscaping offers a wide array of landscaping services including construction or installation, disease management for shrubs, insect management, landscape design, and landscaping building construction.;Construction or installation, Disease management - shrubs, Insect management - shrubs, Landscape design, Landscaping building construction, and more.;;01.Ë˛Î¸;6;https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076;05.06.2026;https://www.yelp.com/biz/pelham-landscaping-pelham?override_cta=Get+pricing+%26+availability#reviews;;;;;;;Pelham, NH;Not specified in the provided content.;Not provided;
